Park,Date/Time,Wait Time
Universal Studios Singapore,2024-09-19 11:25:00,20
Universal Studios Singapore,2024-09-19 11:30:00,21
Universal Studios Singapore,2024-09-19 11:35:00,21
Universal Studios Singapore,2024-09-19 11:40:00,22
Universal Studios Singapore,2024-09-19 11:45:00,22
Universal Studios Singapore,2024-09-19 11:50:00,22
Universal Studios Singapore,2024-09-19 11:55:00,21
Universal Studios Singapore,2024-09-19 12:00:00,21
Universal Studios Singapore,2024-09-19 12:05:00,21
Universal Studios Singapore,2024-09-19 12:10:00,22
Universal Studios Singapore,2024-09-19 12:15:00,22
Universal Studios Singapore,2024-09-19 12:20:00,22
Universal Studios Singapore,2024-09-19 12:25:00,22
Universal Studios Singapore,2024-09-19 12:30:00,20
Universal Studios Singapore,2024-09-19 12:35:00,22
Universal Studios Singapore,2024-09-19 12:40:00,22
Universal Studios Singapore,2024-09-19 12:45:00,24
Universal Studios Singapore,2024-09-19 12:50:00,24
Universal Studios Singapore,2024-09-19 12:55:00,24
Universal Studios Singapore,2024-09-19 13:00:00,24
Universal Studios Singapore,2024-09-19 13:05:00,25
Universal Studios Singapore,2024-09-19 13:10:00,25
Universal Studios Singapore,2024-09-19 13:15:00,23
Universal Studios Singapore,2024-09-19 13:20:00,23
Universal Studios Singapore,2024-09-19 13:25:00,23
Universal Studios Singapore,2024-09-19 13:30:00,23
Universal Studios Singapore,2024-09-19 13:35:00,23
Universal Studios Singapore,2024-09-19 13:40:00,23
Universal Studios Singapore,2024-09-19 13:45:00,23
Universal Studios Singapore,2024-09-19 13:50:00,22
Universal Studios Singapore,2024-09-19 13:55:00,28
Universal Studios Singapore,2024-09-19 14:00:00,28
Universal Studios Singapore,2024-09-19 14:05:00,28
Universal Studios Singapore,2024-09-19 14:10:00,27
Universal Studios Singapore,2024-09-19 14:15:00,27
Universal Studios Singapore,2024-09-19 14:25:00,28
Universal Studios Singapore,2024-09-19 14:30:00,28
Universal Studios Singapore,2024-09-19 14:40:00,30
Universal Studios Singapore,2024-09-19 14:45:00,29
Universal Studios Singapore,2024-09-19 14:50:00,29
Universal Studios Singapore,2024-09-19 14:55:00,29
Universal Studios Singapore,2024-09-19 15:05:00,30
Universal Studios Singapore,2024-09-19 15:10:00,30
Universal Studios Singapore,2024-09-19 15:15:00,28
Universal Studios Singapore,2024-09-19 15:20:00,28
Universal Studios Singapore,2024-09-19 15:25:00,28
Universal Studios Singapore,2024-09-19 15:30:00,27
Universal Studios Singapore,2024-09-19 15:40:00,27
Universal Studios Singapore,2024-09-19 15:45:00,27
Universal Studios Singapore,2024-09-19 15:50:00,25
Universal Studios Singapore,2024-09-19 15:55:00,25
Universal Studios Singapore,2024-09-19 16:00:00,25
Universal Studios Singapore,2024-09-19 16:05:00,25
Universal Studios Singapore,2024-09-19 16:10:00,25
Universal Studios Singapore,2024-09-19 16:15:00,24
Universal Studios Singapore,2024-09-19 16:20:00,24
Universal Studios Singapore,2024-09-19 16:25:00,22
Universal Studios Singapore,2024-09-19 16:45:00,21
Universal Studios Singapore,2024-09-19 16:50:00,19
Universal Studios Singapore,2024-09-19 16:55:00,18
Universal Studios Singapore,2024-09-19 17:00:00,16
Universal Studios Singapore,2024-09-19 17:05:00,13
Universal Studios Singapore,2024-09-19 17:10:00,12
Universal Studios Singapore,2024-09-19 17:20:00,10
Universal Studios Singapore,2024-09-19 17:25:00,10
Universal Studios Singapore,2024-09-19 17:30:00,9
Universal Studios Singapore,2024-09-19 17:35:00,9
Universal Studios Singapore,2024-09-19 17:40:00,10
Universal Studios Singapore,2024-09-19 17:45:00,10
Universal Studios Singapore,2024-09-19 17:55:00,10
Universal Studios Singapore,2024-09-20 10:00:00,7
Universal Studios Singapore,2024-09-20 10:05:00,7
Universal Studios Singapore,2024-09-20 10:10:00,7
Universal Studios Singapore,2024-09-20 10:15:00,7
Universal Studios Singapore,2024-09-20 10:25:00,7
Universal Studios Singapore,2024-09-20 10:30:00,7
Universal Studios Singapore,2024-09-20 10:35:00,7
Universal Studios Singapore,2024-09-20 10:45:00,10
Universal Studios Singapore,2024-09-20 10:55:00,12
Universal Studios Singapore,2024-09-20 11:00:00,13
Universal Studios Singapore,2024-09-20 11:05:00,13
Universal Studios Singapore,2024-09-20 11:10:00,13
Universal Studios Singapore,2024-09-20 11:15:00,14
Universal Studios Singapore,2024-09-20 11:20:00,14
Universal Studios Singapore,2024-09-20 11:25:00,16
Universal Studios Singapore,2024-09-20 11:30:00,16
Universal Studios Singapore,2024-09-20 11:35:00,17
Universal Studios Singapore,2024-09-20 11:40:00,17
Universal Studios Singapore,2024-09-20 11:45:00,16
Universal Studios Singapore,2024-09-20 11:50:00,16
Universal Studios Singapore,2024-09-20 11:55:00,18
Universal Studios Singapore,2024-09-20 12:00:00,16
Universal Studios Singapore,2024-09-20 12:05:00,16
Universal Studios Singapore,2024-09-20 12:10:00,19
Universal Studios Singapore,2024-09-20 12:15:00,19
Universal Studios Singapore,2024-09-20 12:25:00,19
Universal Studios Singapore,2024-09-20 12:30:00,19
Universal Studios Singapore,2024-09-20 12:35:00,19
Universal Studios Singapore,2024-09-20 12:40:00,18
Universal Studios Singapore,2024-09-20 12:45:00,18
Universal Studios Singapore,2024-09-20 12:50:00,18
Universal Studios Singapore,2024-09-20 12:55:00,18
Universal Studios Singapore,2024-09-20 13:00:00,16
Universal Studios Singapore,2024-09-20 13:10:00,16
Universal Studios Singapore,2024-09-20 13:20:00,18
Universal Studios Singapore,2024-09-20 13:40:00,20
Universal Studios Singapore,2024-09-20 13:45:00,20
Universal Studios Singapore,2024-09-20 13:50:00,20
Universal Studios Singapore,2024-09-20 14:05:00,18
Universal Studios Singapore,2024-09-20 14:10:00,18
Universal Studios Singapore,2024-09-20 14:15:00,17
Universal Studios Singapore,2024-09-20 14:40:00,15
Universal Studios Singapore,2024-09-20 14:50:00,11
Universal Studios Singapore,2024-09-20 14:55:00,11
Universal Studios Singapore,2024-09-20 15:20:00,17
Universal Studios Singapore,2024-09-20 15:30:00,17
Universal Studios Singapore,2024-09-20 15:35:00,17
Universal Studios Singapore,2024-09-20 15:45:00,16
Universal Studios Singapore,2024-09-20 15:50:00,16
Universal Studios Singapore,2024-09-20 16:00:00,17
Universal Studios Singapore,2024-09-20 16:05:00,16
Universal Studios Singapore,2024-09-20 16:10:00,16
Universal Studios Singapore,2024-09-20 16:30:00,16
Universal Studios Singapore,2024-09-20 16:35:00,16
Universal Studios Singapore,2024-09-20 16:40:00,16
Universal Studios Singapore,2024-09-20 16:45:00,15
Universal Studios Singapore,2024-09-20 16:50:00,12
Universal Studios Singapore,2024-09-20 16:55:00,12
Universal Studios Singapore,2024-09-20 17:00:00,12
Universal Studios Singapore,2024-09-20 17:05:00,10
Universal Studios Singapore,2024-09-20 17:10:00,10
Universal Studios Singapore,2024-09-20 17:15:00,10
Universal Studios Singapore,2024-09-20 17:20:00,10
Universal Studios Singapore,2024-09-20 17:30:00,10
Universal Studios Singapore,2024-09-20 17:35:00,10
Universal Studios Singapore,2024-09-20 17:40:00,10
Universal Studios Singapore,2024-09-20 17:45:00,10
Universal Studios Singapore,2024-09-20 17:50:00,10
Universal Studios Singapore,2024-09-20 17:55:00,10
Universal Studios Singapore,2024-09-21 10:00:00,7
Universal Studios Singapore,2024-09-21 10:05:00,7
Universal Studios Singapore,2024-09-21 10:10:00,7
Universal Studios Singapore,2024-09-21 10:15:00,7
Universal Studios Singapore,2024-09-21 10:20:00,7
Universal Studios Singapore,2024-09-21 10:25:00,7
Universal Studios Singapore,2024-09-21 10:30:00,8
Universal Studios Singapore,2024-09-21 10:35:00,8
Universal Studios Singapore,2024-09-21 10:40:00,8
Universal Studios Singapore,2024-09-21 10:45:00,8
Universal Studios Singapore,2024-09-21 10:50:00,10
Universal Studios Singapore,2024-09-21 10:55:00,10
Universal Studios Singapore,2024-09-21 11:00:00,11
Universal Studios Singapore,2024-09-21 11:05:00,11
Universal Studios Singapore,2024-09-21 11:10:00,11
Universal Studios Singapore,2024-09-21 11:15:00,11
Universal Studios Singapore,2024-09-21 11:20:00,11
Universal Studios Singapore,2024-09-21 11:25:00,11
Universal Studios Singapore,2024-09-21 11:30:00,12
Universal Studios Singapore,2024-09-21 11:35:00,12
Universal Studios Singapore,2024-09-21 11:40:00,12
Universal Studios Singapore,2024-09-21 11:45:00,15
Universal Studios Singapore,2024-09-21 11:50:00,15
Universal Studios Singapore,2024-09-21 11:55:00,16
Universal Studios Singapore,2024-09-21 12:00:00,15
Universal Studios Singapore,2024-09-21 12:05:00,15
Universal Studios Singapore,2024-09-21 12:10:00,16
Universal Studios Singapore,2024-09-21 12:15:00,16
Universal Studios Singapore,2024-09-21 12:20:00,16
Universal Studios Singapore,2024-09-21 12:25:00,17
Universal Studios Singapore,2024-09-21 12:30:00,17
Universal Studios Singapore,2024-09-21 12:35:00,18
Universal Studios Singapore,2024-09-21 12:40:00,19
Universal Studios Singapore,2024-09-21 12:45:00,20
Universal Studios Singapore,2024-09-21 12:50:00,20
Universal Studios Singapore,2024-09-21 12:55:00,22
Universal Studios Singapore,2024-09-21 13:00:00,23
Universal Studios Singapore,2024-09-21 13:05:00,28
Universal Studios Singapore,2024-09-21 13:10:00,27
Universal Studios Singapore,2024-09-21 13:15:00,27
Universal Studios Singapore,2024-09-21 13:20:00,27
Universal Studios Singapore,2024-09-21 13:25:00,24
Universal Studios Singapore,2024-09-21 13:30:00,20
Universal Studios Singapore,2024-09-21 13:35:00,19
Universal Studios Singapore,2024-09-21 13:40:00,18
Universal Studios Singapore,2024-09-21 13:45:00,19
Universal Studios Singapore,2024-09-21 13:50:00,21
Universal Studios Singapore,2024-09-21 13:55:00,24
Universal Studios Singapore,2024-09-21 14:00:00,21
Universal Studios Singapore,2024-09-21 14:05:00,22
Universal Studios Singapore,2024-09-21 14:10:00,22
Universal Studios Singapore,2024-09-21 14:15:00,22
Universal Studios Singapore,2024-09-21 14:20:00,22
Universal Studios Singapore,2024-09-21 14:25:00,20
Universal Studios Singapore,2024-09-21 14:30:00,20
Universal Studios Singapore,2024-09-21 14:35:00,21
Universal Studios Singapore,2024-09-21 14:40:00,22
Universal Studios Singapore,2024-09-21 14:45:00,21
Universal Studios Singapore,2024-09-21 14:50:00,20
Universal Studios Singapore,2024-09-21 14:55:00,22
Universal Studios Singapore,2024-09-21 15:00:00,20
Universal Studios Singapore,2024-09-21 15:05:00,20
Universal Studios Singapore,2024-09-21 15:10:00,20
Universal Studios Singapore,2024-09-21 15:15:00,20
Universal Studios Singapore,2024-09-21 15:20:00,20
Universal Studios Singapore,2024-09-21 15:25:00,20
Universal Studios Singapore,2024-09-21 15:35:00,23
Universal Studios Singapore,2024-09-21 15:40:00,23
Universal Studios Singapore,2024-09-21 15:50:00,18
Universal Studios Singapore,2024-09-21 15:55:00,16
Universal Studios Singapore,2024-09-21 16:00:00,15
Universal Studios Singapore,2024-09-21 16:05:00,15
Universal Studios Singapore,2024-09-21 16:10:00,14
Universal Studios Singapore,2024-09-21 16:15:00,13
Universal Studios Singapore,2024-09-21 16:20:00,15
Universal Studios Singapore,2024-09-21 16:25:00,15
Universal Studios Singapore,2024-09-21 16:30:00,14
Universal Studios Singapore,2024-09-21 16:35:00,14
Universal Studios Singapore,2024-09-21 16:40:00,14
Universal Studios Singapore,2024-09-21 16:45:00,13
Universal Studios Singapore,2024-09-21 16:50:00,13
Universal Studios Singapore,2024-09-21 16:55:00,12
Universal Studios Singapore,2024-09-21 17:00:00,11
Universal Studios Singapore,2024-09-21 17:05:00,11
Universal Studios Singapore,2024-09-21 17:10:00,10
Universal Studios Singapore,2024-09-21 17:15:00,9
Universal Studios Singapore,2024-09-21 17:20:00,9
Universal Studios Singapore,2024-09-21 17:25:00,10
Universal Studios Singapore,2024-09-21 17:40:00,10
Universal Studios Singapore,2024-09-21 17:45:00,9
Universal Studios Singapore,2024-09-21 17:50:00,12
Universal Studios Singapore,2024-09-21 17:55:00,12
Universal Studios Singapore,2024-09-28 20:30:00,37
Universal Studios Singapore,2024-09-28 20:35:00,37
Universal Studios Singapore,2024-09-28 20:40:00,31
Universal Studios Singapore,2024-09-28 20:45:00,31
Universal Studios Singapore,2024-09-28 20:50:00,31
Universal Studios Singapore,2024-09-28 20:55:00,33
Universal Studios Singapore,2024-09-28 21:00:00,31
Universal Studios Singapore,2024-09-28 21:05:00,33
Universal Studios Singapore,2024-09-28 21:10:00,36
Universal Studios Singapore,2024-09-28 21:15:00,38
Universal Studios Singapore,2024-09-28 21:20:00,37
Universal Studios Singapore,2024-09-28 21:25:00,37
Universal Studios Singapore,2024-09-28 21:30:00,37
Universal Studios Singapore,2024-09-28 21:35:00,35
Universal Studios Singapore,2024-09-28 21:40:00,33
Universal Studios Singapore,2024-09-28 21:45:00,30
Universal Studios Singapore,2024-09-28 21:50:00,31
Universal Studios Singapore,2024-09-28 21:55:00,30
Universal Studios Singapore,2024-09-28 22:00:00,30
Universal Studios Singapore,2024-09-28 22:05:00,29
Universal Studios Singapore,2024-09-28 22:10:00,29
Universal Studios Singapore,2024-09-28 22:15:00,25
Universal Studios Singapore,2024-09-28 22:20:00,23
Universal Studios Singapore,2024-09-28 22:25:00,23
Universal Studios Singapore,2024-09-28 22:30:00,20
Universal Studios Singapore,2024-09-28 22:35:00,20
Universal Studios Singapore,2024-09-28 22:40:00,21
Universal Studios Singapore,2024-09-28 22:45:00,22
Universal Studios Singapore,2024-09-28 22:50:00,23
Universal Studios Singapore,2024-09-28 22:55:00,25
Universal Studios Singapore,2024-09-28 23:00:00,25
Universal Studios Singapore,2024-09-28 23:05:00,25
Universal Studios Singapore,2024-09-28 23:10:00,25
Universal Studios Singapore,2024-09-28 23:15:00,25
Universal Studios Singapore,2024-09-28 23:20:00,25
Universal Studios Singapore,2024-09-28 23:25:00,21
Universal Studios Singapore,2024-09-28 23:30:00,20
Universal Studios Singapore,2024-09-28 23:35:00,22
Universal Studios Singapore,2024-09-28 23:40:00,22
Universal Studios Singapore,2024-09-28 23:45:00,22
Universal Studios Singapore,2024-09-28 23:50:00,21
Universal Studios Singapore,2024-09-29 10:10:00,7
Universal Studios Singapore,2024-09-29 10:15:00,8
Universal Studios Singapore,2024-09-29 10:20:00,8
Universal Studios Singapore,2024-09-29 10:25:00,10
Universal Studios Singapore,2024-09-29 10:30:00,10
Universal Studios Singapore,2024-09-29 10:35:00,10
Universal Studios Singapore,2024-09-29 10:40:00,10
Universal Studios Singapore,2024-09-29 10:45:00,11
Universal Studios Singapore,2024-09-29 10:50:00,12
Universal Studios Singapore,2024-09-29 10:55:00,13
Universal Studios Singapore,2024-09-29 11:00:00,13
Universal Studios Singapore,2024-09-29 11:05:00,14
Universal Studios Singapore,2024-09-29 11:10:00,15
Universal Studios Singapore,2024-09-29 11:15:00,15
Universal Studios Singapore,2024-09-29 11:20:00,15
Universal Studios Singapore,2024-09-29 11:25:00,15
Universal Studios Singapore,2024-09-29 11:30:00,16
Universal Studios Singapore,2024-09-29 11:35:00,16
Universal Studios Singapore,2024-09-29 11:40:00,17
Universal Studios Singapore,2024-09-29 11:45:00,25
Universal Studios Singapore,2024-09-29 11:50:00,24
Universal Studios Singapore,2024-09-29 11:55:00,24
Universal Studios Singapore,2024-09-29 12:00:00,26
Universal Studios Singapore,2024-09-29 12:05:00,26
Universal Studios Singapore,2024-09-29 12:10:00,26
Universal Studios Singapore,2024-09-29 12:15:00,26
Universal Studios Singapore,2024-09-29 12:20:00,27
Universal Studios Singapore,2024-09-29 12:25:00,25
Universal Studios Singapore,2024-09-29 12:30:00,24
Universal Studios Singapore,2024-09-29 12:35:00,24
Universal Studios Singapore,2024-09-29 12:40:00,24
Universal Studios Singapore,2024-09-29 12:45:00,25
Universal Studios Singapore,2024-09-29 12:50:00,26
Universal Studios Singapore,2024-09-29 12:55:00,26
Universal Studios Singapore,2024-09-29 13:00:00,26
Universal Studios Singapore,2024-09-29 13:05:00,24
Universal Studios Singapore,2024-09-29 13:10:00,24
Universal Studios Singapore,2024-09-29 13:15:00,24
Universal Studios Singapore,2024-09-29 13:20:00,23
Universal Studios Singapore,2024-09-29 13:25:00,21
Universal Studios Singapore,2024-09-29 13:30:00,19
Universal Studios Singapore,2024-09-29 13:35:00,19
Universal Studios Singapore,2024-09-29 13:40:00,19
Universal Studios Singapore,2024-09-29 13:45:00,19
Universal Studios Singapore,2024-09-29 13:50:00,19
Universal Studios Singapore,2024-09-29 13:55:00,20
Universal Studios Singapore,2024-09-29 14:00:00,19
Universal Studios Singapore,2024-09-29 14:05:00,19
Universal Studios Singapore,2024-09-29 14:10:00,20
Universal Studios Singapore,2024-09-29 14:15:00,21
Universal Studios Singapore,2024-09-29 14:20:00,24
Universal Studios Singapore,2024-09-29 14:25:00,24
Universal Studios Singapore,2024-09-29 14:30:00,22
Universal Studios Singapore,2024-09-29 14:35:00,22
Universal Studios Singapore,2024-09-29 14:40:00,22
Universal Studios Singapore,2024-09-29 14:45:00,21
Universal Studios Singapore,2024-09-29 14:50:00,23
Universal Studios Singapore,2024-09-29 14:55:00,24
Universal Studios Singapore,2024-09-29 15:00:00,25
Universal Studios Singapore,2024-09-29 15:05:00,25
Universal Studios Singapore,2024-09-29 15:10:00,25
Universal Studios Singapore,2024-09-29 15:15:00,23
Universal Studios Singapore,2024-09-29 15:20:00,22
Universal Studios Singapore,2024-09-29 15:25:00,22
Universal Studios Singapore,2024-09-29 15:30:00,22
Universal Studios Singapore,2024-09-29 15:35:00,22
Universal Studios Singapore,2024-09-29 15:40:00,22
Universal Studios Singapore,2024-09-29 15:45:00,22
Universal Studios Singapore,2024-09-29 15:50:00,21
Universal Studios Singapore,2024-09-29 15:55:00,20
Universal Studios Singapore,2024-09-29 16:00:00,20
Universal Studios Singapore,2024-09-29 16:05:00,20
Universal Studios Singapore,2024-09-29 16:10:00,21
Universal Studios Singapore,2024-09-29 16:15:00,22
Universal Studios Singapore,2024-09-29 16:20:00,22
Universal Studios Singapore,2024-09-29 16:25:00,20
Universal Studios Singapore,2024-09-29 16:30:00,20
Universal Studios Singapore,2024-09-29 16:35:00,19
Universal Studios Singapore,2024-09-29 16:40:00,19
Universal Studios Singapore,2024-09-29 16:45:00,19
Universal Studios Singapore,2024-09-29 16:50:00,19
Universal Studios Singapore,2024-09-29 16:55:00,18
Universal Studios Singapore,2024-09-30 10:15:00,10
Universal Studios Singapore,2024-09-30 10:20:00,10
Universal Studios Singapore,2024-09-30 10:25:00,10
Universal Studios Singapore,2024-09-30 10:30:00,10
Universal Studios Singapore,2024-09-30 10:35:00,14
Universal Studios Singapore,2024-09-30 10:40:00,16
Universal Studios Singapore,2024-09-30 10:45:00,21
Universal Studios Singapore,2024-09-30 10:50:00,23
Universal Studios Singapore,2024-09-30 10:55:00,23
Universal Studios Singapore,2024-09-30 11:00:00,23
Universal Studios Singapore,2024-09-30 11:05:00,24
Universal Studios Singapore,2024-09-30 11:10:00,25
Universal Studios Singapore,2024-09-30 11:15:00,28
Universal Studios Singapore,2024-09-30 11:20:00,31
Universal Studios Singapore,2024-09-30 11:25:00,31
Universal Studios Singapore,2024-09-30 11:30:00,33
Universal Studios Singapore,2024-09-30 11:35:00,30
Universal Studios Singapore,2024-09-30 11:40:00,33
Universal Studios Singapore,2024-09-30 11:45:00,32
Universal Studios Singapore,2024-09-30 11:50:00,39
Universal Studios Singapore,2024-09-30 11:55:00,36
Universal Studios Singapore,2024-09-30 12:00:00,37
Universal Studios Singapore,2024-09-30 12:05:00,39
Universal Studios Singapore,2024-09-30 12:10:00,39
Universal Studios Singapore,2024-09-30 12:15:00,42
Universal Studios Singapore,2024-09-30 12:20:00,43
Universal Studios Singapore,2024-09-30 12:25:00,45
Universal Studios Singapore,2024-09-30 12:30:00,44
Universal Studios Singapore,2024-09-30 12:35:00,44
Universal Studios Singapore,2024-09-30 12:40:00,43
Universal Studios Singapore,2024-09-30 12:45:00,43
Universal Studios Singapore,2024-09-30 12:50:00,43
Universal Studios Singapore,2024-09-30 12:55:00,42
Universal Studios Singapore,2024-09-30 13:00:00,41
Universal Studios Singapore,2024-09-30 13:05:00,40
Universal Studios Singapore,2024-09-30 13:10:00,44
Universal Studios Singapore,2024-09-30 13:15:00,40
Universal Studios Singapore,2024-09-30 13:20:00,41
Universal Studios Singapore,2024-09-30 13:25:00,41
Universal Studios Singapore,2024-09-30 13:30:00,42
Universal Studios Singapore,2024-09-30 13:35:00,41
Universal Studios Singapore,2024-09-30 13:40:00,41
Universal Studios Singapore,2024-09-30 13:45:00,38
Universal Studios Singapore,2024-09-30 13:50:00,38
Universal Studios Singapore,2024-09-30 13:55:00,38
Universal Studios Singapore,2024-09-30 14:00:00,38
Universal Studios Singapore,2024-09-30 14:05:00,37
Universal Studios Singapore,2024-09-30 14:10:00,35
Universal Studios Singapore,2024-09-30 14:15:00,35
Universal Studios Singapore,2024-09-30 14:20:00,35
Universal Studios Singapore,2024-09-30 14:25:00,40
Universal Studios Singapore,2024-09-30 14:30:00,40
Universal Studios Singapore,2024-09-30 14:35:00,39
Universal Studios Singapore,2024-09-30 14:40:00,40
Universal Studios Singapore,2024-09-30 14:45:00,40
Universal Studios Singapore,2024-09-30 14:50:00,40
Universal Studios Singapore,2024-09-30 14:55:00,38
Universal Studios Singapore,2024-09-30 15:00:00,34
Universal Studios Singapore,2024-09-30 15:05:00,35
Universal Studios Singapore,2024-09-30 15:10:00,35
Universal Studios Singapore,2024-09-30 15:15:00,36
Universal Studios Singapore,2024-09-30 15:20:00,35
Universal Studios Singapore,2024-09-30 15:25:00,35
Universal Studios Singapore,2024-09-30 15:30:00,32
Universal Studios Singapore,2024-09-30 15:35:00,32
Universal Studios Singapore,2024-09-30 15:40:00,34
Universal Studios Singapore,2024-09-30 15:45:00,31
Universal Studios Singapore,2024-09-30 15:50:00,31
Universal Studios Singapore,2024-09-30 15:55:00,31
Universal Studios Singapore,2024-09-30 16:00:00,26
Universal Studios Singapore,2024-09-30 16:05:00,28
Universal Studios Singapore,2024-09-30 16:10:00,30
Universal Studios Singapore,2024-09-30 16:15:00,30
Universal Studios Singapore,2024-09-30 16:20:00,31
Universal Studios Singapore,2024-09-30 16:25:00,32
Universal Studios Singapore,2024-09-30 16:30:00,32
Universal Studios Singapore,2024-09-30 16:35:00,30
Universal Studios Singapore,2024-09-30 16:40:00,30
Universal Studios Singapore,2024-09-30 16:45:00,29
Universal Studios Singapore,2024-09-30 16:50:00,29
Universal Studios Singapore,2024-09-30 16:55:00,29
