date,station_id,station_name,latitude,longitude,avg_daily_relative_humidity
31/3/2020,S60,Sentosa,1.25,103.8279,66.23
1/4/2020,S60,Sentosa,1.25,103.8279,70.78
2/4/2020,S60,Sentosa,1.25,103.8279,71.84
3/4/2020,S60,Sentosa,1.25,103.8279,74.59
4/4/2020,S60,Sentosa,1.25,103.8279,70.43
5/4/2020,S60,Sentosa,1.25,103.8279,73.55
6/4/2020,S60,Sentosa,1.25,103.8279,81.72
7/4/2020,S60,Sentosa,1.25,103.8279,84.42
8/4/2020,S60,Sentosa,1.25,103.8279,75.51
9/4/2020,S60,Sentosa,1.25,103.8279,70.24
10/4/2020,S60,Sentosa,1.25,103.8279,66.66
11/4/2020,S60,Sentosa,1.25,103.8279,71.65
12/4/2020,S60,Sentosa,1.25,103.8279,70.76
13/4/2020,S60,Sentosa,1.25,103.8279,79.86
14/4/2020,S60,Sentosa,1.25,103.8279,67.88
15/4/2020,S60,Sentosa,1.25,103.8279,65.9
16/4/2020,S60,Sentosa,1.25,103.8279,69.67
17/4/2020,S60,Sentosa,1.25,103.8279,75.53
11/6/2020,S60,Sentosa,1.25,103.8279,71.97
12/6/2020,S60,Sentosa,1.25,103.8279,78.06
13/6/2020,S60,Sentosa,1.25,103.8279,84.21
14/6/2020,S60,Sentosa,1.25,103.8279,78.37
15/6/2020,S60,Sentosa,1.25,103.8279,74.41
16/6/2020,S60,Sentosa,1.25,103.8279,82.67
17/6/2020,S60,Sentosa,1.25,103.8279,85.93
18/6/2020,S60,Sentosa,1.25,103.8279,77.56
19/6/2020,S60,Sentosa,1.25,103.8279,80.34
20/6/2020,S60,Sentosa,1.25,103.8279,86.85
21/6/2020,S60,Sentosa,1.25,103.8279,88.43
22/6/2020,S60,Sentosa,1.25,103.8279,83.1
23/6/2020,S60,Sentosa,1.25,103.8279,88.59
24/6/2020,S60,Sentosa,1.25,103.8279,81.53
25/6/2020,S60,Sentosa,1.25,103.8279,75.07
26/6/2020,S60,Sentosa,1.25,103.8279,75.62
27/6/2020,S60,Sentosa,1.25,103.8279,77.55
28/6/2020,S60,Sentosa,1.25,103.8279,75.52
29/6/2020,S60,Sentosa,1.25,103.8279,73.55
30/6/2020,S60,Sentosa,1.25,103.8279,72.77
1/7/2020,S60,Sentosa,1.25,103.8279,79.17
2/7/2020,S60,Sentosa,1.25,103.8279,72.9
3/7/2020,S60,Sentosa,1.25,103.8279,73.98
4/7/2020,S60,Sentosa,1.25,103.8279,77.57
5/7/2020,S60,Sentosa,1.25,103.8279,77.42
6/7/2020,S60,Sentosa,1.25,103.8279,72.82
7/7/2020,S60,Sentosa,1.25,103.8279,77.12
8/7/2020,S60,Sentosa,1.25,103.8279,75.04
9/7/2020,S60,Sentosa,1.25,103.8279,85.32
10/7/2020,S60,Sentosa,1.25,103.8279,75.35
11/7/2020,S60,Sentosa,1.25,103.8279,78.2
12/7/2020,S60,Sentosa,1.25,103.8279,76.99
13/7/2020,S60,Sentosa,1.25,103.8279,84.43
14/7/2020,S60,Sentosa,1.25,103.8279,79.18
15/7/2020,S60,Sentosa,1.25,103.8279,79.6
16/7/2020,S60,Sentosa,1.25,103.8279,85.01
17/7/2020,S60,Sentosa,1.25,103.8279,68.54
18/7/2020,S60,Sentosa,1.25,103.8279,80.15
19/7/2020,S60,Sentosa,1.25,103.8279,75.36
20/7/2020,S60,Sentosa,1.25,103.8279,75.26
21/7/2020,S60,Sentosa,1.25,103.8279,76.02
22/7/2020,S60,Sentosa,1.25,103.8279,75.28
23/7/2020,S60,Sentosa,1.25,103.8279,78.69
24/7/2020,S60,Sentosa,1.25,103.8279,80.96
25/7/2020,S60,Sentosa,1.25,103.8279,84.86
26/7/2020,S60,Sentosa,1.25,103.8279,82.54
27/7/2020,S60,Sentosa,1.25,103.8279,83.71
28/7/2020,S60,Sentosa,1.25,103.8279,76.88
29/7/2020,S60,Sentosa,1.25,103.8279,86.68
30/7/2020,S60,Sentosa,1.25,103.8279,79.08
31/7/2020,S60,Sentosa,1.25,103.8279,76.41
1/8/2020,S60,Sentosa,1.25,103.8279,79.35
3/8/2020,S60,Sentosa,1.25,103.8279,67.99
4/8/2020,S60,Sentosa,1.25,103.8279,77.29
5/8/2020,S60,Sentosa,1.25,103.8279,76.51
6/8/2020,S60,Sentosa,1.25,103.8279,77.81
7/8/2020,S60,Sentosa,1.25,103.8279,76.29
8/8/2020,S60,Sentosa,1.25,103.8279,74.89
9/8/2020,S60,Sentosa,1.25,103.8279,77.23
10/8/2020,S60,Sentosa,1.25,103.8279,75.22
11/8/2020,S60,Sentosa,1.25,103.8279,77.24
12/8/2020,S60,Sentosa,1.25,103.8279,75.57
13/8/2020,S60,Sentosa,1.25,103.8279,71.77
14/8/2020,S60,Sentosa,1.25,103.8279,83.41
15/8/2020,S60,Sentosa,1.25,103.8279,77.98
16/8/2020,S60,Sentosa,1.25,103.8279,78.9
17/8/2020,S60,Sentosa,1.25,103.8279,79.99
18/8/2020,S60,Sentosa,1.25,103.8279,78.97
19/8/2020,S60,Sentosa,1.25,103.8279,76.35
20/8/2020,S60,Sentosa,1.25,103.8279,78.78
21/8/2020,S60,Sentosa,1.25,103.8279,72.51
22/8/2020,S60,Sentosa,1.25,103.8279,76.91
23/8/2020,S60,Sentosa,1.25,103.8279,86.52
24/8/2020,S60,Sentosa,1.25,103.8279,78.61
25/8/2020,S60,Sentosa,1.25,103.8279,77.1
26/8/2020,S60,Sentosa,1.25,103.8279,77.69
27/8/2020,S60,Sentosa,1.25,103.8279,76.9
28/8/2020,S60,Sentosa,1.25,103.8279,69.43
29/8/2020,S60,Sentosa,1.25,103.8279,85.1
30/8/2020,S60,Sentosa,1.25,103.8279,78.1
31/8/2020,S60,Sentosa,1.25,103.8279,74.57
1/9/2020,S60,Sentosa,1.25,103.8279,77.17
2/9/2020,S60,Sentosa,1.25,103.8279,75.7
3/9/2020,S60,Sentosa,1.25,103.8279,83.86
4/9/2020,S60,Sentosa,1.25,103.8279,84.42
5/9/2020,S60,Sentosa,1.25,103.8279,89.2
6/9/2020,S60,Sentosa,1.25,103.8279,84.64
7/9/2020,S60,Sentosa,1.25,103.8279,75.87
8/9/2020,S60,Sentosa,1.25,103.8279,78.64
9/9/2020,S60,Sentosa,1.25,103.8279,76.35
10/9/2020,S60,Sentosa,1.25,103.8279,79.94
11/9/2020,S60,Sentosa,1.25,103.8279,77.62
12/9/2020,S60,Sentosa,1.25,103.8279,84.66
13/9/2020,S60,Sentosa,1.25,103.8279,91.72
14/9/2020,S60,Sentosa,1.25,103.8279,89
15/9/2020,S60,Sentosa,1.25,103.8279,80.59
16/9/2020,S60,Sentosa,1.25,103.8279,79.61
17/9/2020,S60,Sentosa,1.25,103.8279,76.68
18/9/2020,S60,Sentosa,1.25,103.8279,75.03
19/9/2020,S60,Sentosa,1.25,103.8279,73.74
20/9/2020,S60,Sentosa,1.25,103.8279,74.43
21/9/2020,S60,Sentosa,1.25,103.8279,86.87
22/9/2020,S60,Sentosa,1.25,103.8279,79.27
23/9/2020,S60,Sentosa,1.25,103.8279,76.79
24/9/2020,S60,Sentosa,1.25,103.8279,76.49
25/9/2020,S60,Sentosa,1.25,103.8279,73
26/9/2020,S60,Sentosa,1.25,103.8279,86.65
27/9/2020,S60,Sentosa,1.25,103.8279,82.4
28/9/2020,S60,Sentosa,1.25,103.8279,75.93
29/9/2020,S60,Sentosa,1.25,103.8279,83.97
30/9/2020,S60,Sentosa,1.25,103.8279,81.31
1/10/2020,S60,Sentosa,1.25,103.8279,88.49
2/10/2020,S60,Sentosa,1.25,103.8279,80.9
3/10/2020,S60,Sentosa,1.25,103.8279,76.96
4/10/2020,S60,Sentosa,1.25,103.8279,72.02
5/10/2020,S60,Sentosa,1.25,103.8279,74.11
6/10/2020,S60,Sentosa,1.25,103.8279,77.53
7/10/2020,S60,Sentosa,1.25,103.8279,75.78
8/10/2020,S60,Sentosa,1.25,103.8279,83.42
9/10/2020,S60,Sentosa,1.25,103.8279,77.24
10/10/2020,S60,Sentosa,1.25,103.8279,80.93
11/10/2020,S60,Sentosa,1.25,103.8279,77.85
12/10/2020,S60,Sentosa,1.25,103.8279,75.31
13/10/2020,S60,Sentosa,1.25,103.8279,69.06
14/10/2020,S60,Sentosa,1.25,103.8279,75.27
15/10/2020,S60,Sentosa,1.25,103.8279,72.62
16/10/2020,S60,Sentosa,1.25,103.8279,72.81
17/10/2020,S60,Sentosa,1.25,103.8279,76.43
18/10/2020,S60,Sentosa,1.25,103.8279,80.7
19/10/2020,S60,Sentosa,1.25,103.8279,73.93
20/10/2020,S60,Sentosa,1.25,103.8279,79.7
21/10/2020,S60,Sentosa,1.25,103.8279,73.56
22/10/2020,S60,Sentosa,1.25,103.8279,78.76
23/10/2020,S60,Sentosa,1.25,103.8279,75.73
24/10/2020,S60,Sentosa,1.25,103.8279,79.61
25/10/2020,S60,Sentosa,1.25,103.8279,70.41
26/10/2020,S60,Sentosa,1.25,103.8279,83.43
27/10/2020,S60,Sentosa,1.25,103.8279,72.72
28/10/2020,S60,Sentosa,1.25,103.8279,85.4
29/10/2020,S60,Sentosa,1.25,103.8279,80.99
30/10/2020,S60,Sentosa,1.25,103.8279,77.74
31/10/2020,S60,Sentosa,1.25,103.8279,81.45
1/11/2020,S60,Sentosa,1.25,103.8279,77.32
2/11/2020,S60,Sentosa,1.25,103.8279,78.77
3/11/2020,S60,Sentosa,1.25,103.8279,85.59
4/11/2020,S60,Sentosa,1.25,103.8279,87.73
5/11/2020,S60,Sentosa,1.25,103.8279,73.48
6/11/2020,S60,Sentosa,1.25,103.8279,74.01
7/11/2020,S60,Sentosa,1.25,103.8279,91.26
8/11/2020,S60,Sentosa,1.25,103.8279,85.6
9/11/2020,S60,Sentosa,1.25,103.8279,86.68
10/11/2020,S60,Sentosa,1.25,103.8279,83.6
11/11/2020,S60,Sentosa,1.25,103.8279,78.59
12/11/2020,S60,Sentosa,1.25,103.8279,74.36
13/11/2020,S60,Sentosa,1.25,103.8279,73.56
14/11/2020,S60,Sentosa,1.25,103.8279,75.27
15/11/2020,S60,Sentosa,1.25,103.8279,82.27
16/11/2020,S60,Sentosa,1.25,103.8279,76.22
17/11/2020,S60,Sentosa,1.25,103.8279,76.79
18/11/2020,S60,Sentosa,1.25,103.8279,74.34
19/11/2020,S60,Sentosa,1.25,103.8279,83.28
20/11/2020,S60,Sentosa,1.25,103.8279,82.9
21/11/2020,S60,Sentosa,1.25,103.8279,86.25
22/11/2020,S60,Sentosa,1.25,103.8279,88.09
23/11/2020,S60,Sentosa,1.25,103.8279,92.78
24/11/2020,S60,Sentosa,1.25,103.8279,86.57
25/11/2020,S60,Sentosa,1.25,103.8279,84.67
26/11/2020,S60,Sentosa,1.25,103.8279,87.92
27/11/2020,S60,Sentosa,1.25,103.8279,87.44
28/11/2020,S60,Sentosa,1.25,103.8279,85.16
29/11/2020,S60,Sentosa,1.25,103.8279,75.62
30/11/2020,S60,Sentosa,1.25,103.8279,83.58
1/12/2020,S60,Sentosa,1.25,103.8279,67.13
2/12/2020,S60,Sentosa,1.25,103.8279,78.84
3/12/2020,S60,Sentosa,1.25,103.8279,82.96
4/12/2020,S60,Sentosa,1.25,103.8279,85.33
5/12/2020,S60,Sentosa,1.25,103.8279,81.58
6/12/2020,S60,Sentosa,1.25,103.8279,77.78
7/12/2020,S60,Sentosa,1.25,103.8279,80.13
8/12/2020,S60,Sentosa,1.25,103.8279,75.6
9/12/2020,S60,Sentosa,1.25,103.8279,78.61
10/12/2020,S60,Sentosa,1.25,103.8279,77.68
11/12/2020,S60,Sentosa,1.25,103.8279,69.64
12/12/2020,S60,Sentosa,1.25,103.8279,79.3
13/12/2020,S60,Sentosa,1.25,103.8279,76.18
14/12/2020,S60,Sentosa,1.25,103.8279,83.3
15/12/2020,S60,Sentosa,1.25,103.8279,86.01
16/12/2020,S60,Sentosa,1.25,103.8279,91.72
17/12/2020,S60,Sentosa,1.25,103.8279,86.76
18/12/2020,S60,Sentosa,1.25,103.8279,84.89
19/12/2020,S60,Sentosa,1.25,103.8279,76.26
20/12/2020,S60,Sentosa,1.25,103.8279,78.89
21/12/2020,S60,Sentosa,1.25,103.8279,79.97
22/12/2020,S60,Sentosa,1.25,103.8279,78.78
23/12/2020,S60,Sentosa,1.25,103.8279,77.86
24/12/2020,S60,Sentosa,1.25,103.8279,81.77
25/12/2020,S60,Sentosa,1.25,103.8279,80.04
26/12/2020,S60,Sentosa,1.25,103.8279,81.05
27/12/2020,S60,Sentosa,1.25,103.8279,82.64
28/12/2020,S60,Sentosa,1.25,103.8279,77.33
29/12/2020,S60,Sentosa,1.25,103.8279,81.04
30/12/2020,S60,Sentosa,1.25,103.8279,79.34
31/12/2020,S60,Sentosa,1.25,103.8279,81.47
1/1/2021,S60,Sentosa,1.25,103.8279,86.14
30/8/2022,S60,Sentosa,1.25,103.8279,81.3
31/8/2022,S60,Sentosa,1.25,103.8279,75.06
1/9/2022,S60,Sentosa,1.25,103.8279,73.68
2/9/2022,S60,Sentosa,1.25,103.8279,80.92
3/9/2022,S60,Sentosa,1.25,103.8279,74.73
4/9/2022,S60,Sentosa,1.25,103.8279,79.73
5/9/2022,S60,Sentosa,1.25,103.8279,77.59
6/9/2022,S60,Sentosa,1.25,103.8279,73.11
7/9/2022,S60,Sentosa,1.25,103.8279,78.53
8/9/2022,S60,Sentosa,1.25,103.8279,73.07
9/9/2022,S60,Sentosa,1.25,103.8279,82.16
10/9/2022,S60,Sentosa,1.25,103.8279,75.76
11/9/2022,S60,Sentosa,1.25,103.8279,74.97
12/9/2022,S60,Sentosa,1.25,103.8279,70.1
13/9/2022,S60,Sentosa,1.25,103.8279,80.16
14/9/2022,S60,Sentosa,1.25,103.8279,74.1
15/9/2022,S60,Sentosa,1.25,103.8279,75.13
16/9/2022,S60,Sentosa,1.25,103.8279,75.74
17/9/2022,S60,Sentosa,1.25,103.8279,80.5
18/9/2022,S60,Sentosa,1.25,103.8279,85.9
19/9/2022,S60,Sentosa,1.25,103.8279,76.75
20/9/2022,S60,Sentosa,1.25,103.8279,77.27
21/9/2022,S60,Sentosa,1.25,103.8279,76.21
22/9/2022,S60,Sentosa,1.25,103.8279,79.56
23/9/2022,S60,Sentosa,1.25,103.8279,70.99
24/9/2022,S60,Sentosa,1.25,103.8279,78.18
25/9/2022,S60,Sentosa,1.25,103.8279,81.14
26/9/2022,S60,Sentosa,1.25,103.8279,77.48
27/9/2022,S60,Sentosa,1.25,103.8279,73.52
28/9/2022,S60,Sentosa,1.25,103.8279,71.49
29/9/2022,S60,Sentosa,1.25,103.8279,75.35
30/9/2022,S60,Sentosa,1.25,103.8279,75.26
1/10/2022,S60,Sentosa,1.25,103.8279,82.84
2/10/2022,S60,Sentosa,1.25,103.8279,80.11
3/10/2022,S60,Sentosa,1.25,103.8279,83.16
4/10/2022,S60,Sentosa,1.25,103.8279,81.06
5/10/2022,S60,Sentosa,1.25,103.8279,81.87
6/10/2022,S60,Sentosa,1.25,103.8279,82.93
7/10/2022,S60,Sentosa,1.25,103.8279,85.58
8/10/2022,S60,Sentosa,1.25,103.8279,78.94
9/10/2022,S60,Sentosa,1.25,103.8279,76.2
10/10/2022,S60,Sentosa,1.25,103.8279,76.62
11/10/2022,S60,Sentosa,1.25,103.8279,71.01
12/10/2022,S60,Sentosa,1.25,103.8279,76.49
13/10/2022,S60,Sentosa,1.25,103.8279,70.41
14/10/2022,S60,Sentosa,1.25,103.8279,74.7
15/10/2022,S60,Sentosa,1.25,103.8279,71.15
16/10/2022,S60,Sentosa,1.25,103.8279,79.72
17/10/2022,S60,Sentosa,1.25,103.8279,78.71
18/10/2022,S60,Sentosa,1.25,103.8279,75.54
19/10/2022,S60,Sentosa,1.25,103.8279,76.45
20/10/2022,S60,Sentosa,1.25,103.8279,71.83
21/10/2022,S60,Sentosa,1.25,103.8279,83.63
22/10/2022,S60,Sentosa,1.25,103.8279,79.87
23/10/2022,S60,Sentosa,1.25,103.8279,73.92
24/10/2022,S60,Sentosa,1.25,103.8279,73.94
25/10/2022,S60,Sentosa,1.25,103.8279,78.58
26/10/2022,S60,Sentosa,1.25,103.8279,81.83
27/10/2022,S60,Sentosa,1.25,103.8279,70.68
28/10/2022,S60,Sentosa,1.25,103.8279,71.81
29/10/2022,S60,Sentosa,1.25,103.8279,72.5
30/10/2022,S60,Sentosa,1.25,103.8279,74.73
31/10/2022,S60,Sentosa,1.25,103.8279,76.8
1/11/2022,S60,Sentosa,1.25,103.8279,76.3
2/11/2022,S60,Sentosa,1.25,103.8279,78.57
3/11/2022,S60,Sentosa,1.25,103.8279,79.2
4/11/2022,S60,Sentosa,1.25,103.8279,74.79
5/11/2022,S60,Sentosa,1.25,103.8279,84.46
6/11/2022,S60,Sentosa,1.25,103.8279,79.07
7/11/2022,S60,Sentosa,1.25,103.8279,79.45
8/11/2022,S60,Sentosa,1.25,103.8279,80.85
9/11/2022,S60,Sentosa,1.25,103.8279,79.27
10/11/2022,S60,Sentosa,1.25,103.8279,80.06
11/11/2022,S60,Sentosa,1.25,103.8279,80.05
12/11/2022,S60,Sentosa,1.25,103.8279,84.48
13/11/2022,S60,Sentosa,1.25,103.8279,87.77
15/11/2022,S60,Sentosa,1.25,103.8279,60.69
16/11/2022,S60,Sentosa,1.25,103.8279,76.58
17/11/2022,S60,Sentosa,1.25,103.8279,74.02
18/11/2022,S60,Sentosa,1.25,103.8279,68.66
19/11/2022,S60,Sentosa,1.25,103.8279,80.68
20/11/2022,S60,Sentosa,1.25,103.8279,76.76
21/11/2022,S60,Sentosa,1.25,103.8279,70.34
22/11/2022,S60,Sentosa,1.25,103.8279,69.7
23/11/2022,S60,Sentosa,1.25,103.8279,74.48
24/11/2022,S60,Sentosa,1.25,103.8279,69.32
25/11/2022,S60,Sentosa,1.25,103.8279,73.47
26/11/2022,S60,Sentosa,1.25,103.8279,77.08
27/11/2022,S60,Sentosa,1.25,103.8279,81.92
28/11/2022,S60,Sentosa,1.25,103.8279,77.44
29/11/2022,S60,Sentosa,1.25,103.8279,81.25
30/11/2022,S60,Sentosa,1.25,103.8279,78.69
1/12/2022,S60,Sentosa,1.25,103.8279,82.08
2/12/2022,S60,Sentosa,1.25,103.8279,80.15
3/12/2022,S60,Sentosa,1.25,103.8279,77.17
4/12/2022,S60,Sentosa,1.25,103.8279,79.81
5/12/2022,S60,Sentosa,1.25,103.8279,82.9
6/12/2022,S60,Sentosa,1.25,103.8279,82.58
7/12/2022,S60,Sentosa,1.25,103.8279,80.56
8/12/2022,S60,Sentosa,1.25,103.8279,81.47
9/12/2022,S60,Sentosa,1.25,103.8279,78.31
10/12/2022,S60,Sentosa,1.25,103.8279,77.19
11/12/2022,S60,Sentosa,1.25,103.8279,86.43
12/12/2022,S60,Sentosa,1.25,103.8279,78.13
13/12/2022,S60,Sentosa,1.25,103.8279,85.1
14/12/2022,S60,Sentosa,1.25,103.8279,81.79
15/12/2022,S60,Sentosa,1.25,103.8279,83.16
16/12/2022,S60,Sentosa,1.25,103.8279,75.97
17/12/2022,S60,Sentosa,1.25,103.8279,76.28
18/12/2022,S60,Sentosa,1.25,103.8279,76.29
19/12/2022,S60,Sentosa,1.25,103.8279,78.93
20/12/2022,S60,Sentosa,1.25,103.8279,75.85
21/12/2022,S60,Sentosa,1.25,103.8279,78.93
22/12/2022,S60,Sentosa,1.25,103.8279,78.68
23/12/2022,S60,Sentosa,1.25,103.8279,78.23
24/12/2022,S60,Sentosa,1.25,103.8279,68.94
25/12/2022,S60,Sentosa,1.25,103.8279,68.26
26/12/2022,S60,Sentosa,1.25,103.8279,68.37
27/12/2022,S60,Sentosa,1.25,103.8279,71.52
28/12/2022,S60,Sentosa,1.25,103.8279,70.08
29/12/2022,S60,Sentosa,1.25,103.8279,72.91
30/12/2022,S60,Sentosa,1.25,103.8279,68.14
31/12/2022,S60,Sentosa,1.25,103.8279,69.58
1/1/2023,S60,Sentosa,1.25,103.8279,77.89
10/1/2023,S60,Sentosa,1.25,103.8279,74.31
11/1/2023,S60,Sentosa,1.25,103.8279,80.09
12/1/2023,S60,Sentosa,1.25,103.8279,74.21
13/1/2023,S60,Sentosa,1.25,103.8279,75.26
14/1/2023,S60,Sentosa,1.25,103.8279,76.12
15/1/2023,S60,Sentosa,1.25,103.8279,76.17
16/1/2023,S60,Sentosa,1.25,103.8279,72.5
17/1/2023,S60,Sentosa,1.25,103.8279,61.65
18/1/2023,S60,Sentosa,1.25,103.8279,68.71
19/1/2023,S60,Sentosa,1.25,103.8279,79.12
20/1/2023,S60,Sentosa,1.25,103.8279,84.74
21/1/2023,S60,Sentosa,1.25,103.8279,76.93
22/1/2023,S60,Sentosa,1.25,103.8279,85.18
23/1/2023,S60,Sentosa,1.25,103.8279,89.23
24/1/2023,S60,Sentosa,1.25,103.8279,91.43
25/1/2023,S60,Sentosa,1.25,103.8279,87.6
26/1/2023,S60,Sentosa,1.25,103.8279,77.22
27/1/2023,S60,Sentosa,1.25,103.8279,73.33
28/1/2023,S60,Sentosa,1.25,103.8279,84.27
29/1/2023,S60,Sentosa,1.25,103.8279,84.11
30/1/2023,S60,Sentosa,1.25,103.8279,82.48
31/1/2023,S60,Sentosa,1.25,103.8279,84.2
1/2/2023,S60,Sentosa,1.25,103.8279,81.44
2/2/2023,S60,Sentosa,1.25,103.8279,81.5
3/2/2023,S60,Sentosa,1.25,103.8279,83.47
4/2/2023,S60,Sentosa,1.25,103.8279,86.41
5/2/2023,S60,Sentosa,1.25,103.8279,82.58
6/2/2023,S60,Sentosa,1.25,103.8279,73.51
7/2/2023,S60,Sentosa,1.25,103.8279,72.84
8/2/2023,S60,Sentosa,1.25,103.8279,79.03
9/2/2023,S60,Sentosa,1.25,103.8279,77.08
10/2/2023,S60,Sentosa,1.25,103.8279,82.75
11/2/2023,S60,Sentosa,1.25,103.8279,75.39
12/2/2023,S60,Sentosa,1.25,103.8279,83.89
13/2/2023,S60,Sentosa,1.25,103.8279,78.19
14/2/2023,S60,Sentosa,1.25,103.8279,78
15/2/2023,S60,Sentosa,1.25,103.8279,80.34
16/2/2023,S60,Sentosa,1.25,103.8279,66.75
17/2/2023,S60,Sentosa,1.25,103.8279,73.37
18/2/2023,S60,Sentosa,1.25,103.8279,71.77
19/2/2023,S60,Sentosa,1.25,103.8279,73.52
20/2/2023,S60,Sentosa,1.25,103.8279,70.79
21/2/2023,S60,Sentosa,1.25,103.8279,66.9
22/2/2023,S60,Sentosa,1.25,103.8279,69.56
23/2/2023,S60,Sentosa,1.25,103.8279,67.55
24/2/2023,S60,Sentosa,1.25,103.8279,64.99
25/2/2023,S60,Sentosa,1.25,103.8279,68.05
26/2/2023,S60,Sentosa,1.25,103.8279,68.01
27/2/2023,S60,Sentosa,1.25,103.8279,75.63
28/2/2023,S60,Sentosa,1.25,103.8279,88.01
1/3/2023,S60,Sentosa,1.25,103.8279,88.1
2/3/2023,S60,Sentosa,1.25,103.8279,84.19
3/3/2023,S60,Sentosa,1.25,103.8279,91.53
4/3/2023,S60,Sentosa,1.25,103.8279,88.52
5/3/2023,S60,Sentosa,1.25,103.8279,84.02
6/3/2023,S60,Sentosa,1.25,103.8279,76.07
7/3/2023,S60,Sentosa,1.25,103.8279,77.26
8/3/2023,S60,Sentosa,1.25,103.8279,76.42
9/3/2023,S60,Sentosa,1.25,103.8279,71.36
10/3/2023,S60,Sentosa,1.25,103.8279,74.05
11/3/2023,S60,Sentosa,1.25,103.8279,73.47
12/3/2023,S60,Sentosa,1.25,103.8279,73.92
13/3/2023,S60,Sentosa,1.25,103.8279,66.53
14/3/2023,S60,Sentosa,1.25,103.8279,70
15/3/2023,S60,Sentosa,1.25,103.8279,66.79
16/3/2023,S60,Sentosa,1.25,103.8279,68.04
17/3/2023,S60,Sentosa,1.25,103.8279,69.17
18/3/2023,S60,Sentosa,1.25,103.8279,71.36
19/3/2023,S60,Sentosa,1.25,103.8279,78.92
20/3/2023,S60,Sentosa,1.25,103.8279,81.88
21/3/2023,S60,Sentosa,1.25,103.8279,80.37
22/3/2023,S60,Sentosa,1.25,103.8279,78.08
23/3/2023,S60,Sentosa,1.25,103.8279,77.72
24/3/2023,S60,Sentosa,1.25,103.8279,76.47
25/3/2023,S60,Sentosa,1.25,103.8279,84.67
26/3/2023,S60,Sentosa,1.25,103.8279,77.81
27/3/2023,S60,Sentosa,1.25,103.8279,86.41
28/3/2023,S60,Sentosa,1.25,103.8279,75.51
29/3/2023,S60,Sentosa,1.25,103.8279,72.3
30/3/2023,S60,Sentosa,1.25,103.8279,76.58
31/3/2023,S60,Sentosa,1.25,103.8279,81.35
1/4/2023,S60,Sentosa,1.25,103.8279,78.18
2/4/2023,S60,Sentosa,1.25,103.8279,76.91
3/4/2023,S60,Sentosa,1.25,103.8279,82.25
4/4/2023,S60,Sentosa,1.25,103.8279,73.35
5/4/2023,S60,Sentosa,1.25,103.8279,82.17
6/4/2023,S60,Sentosa,1.25,103.8279,73.24
7/4/2023,S60,Sentosa,1.25,103.8279,76.78
8/4/2023,S60,Sentosa,1.25,103.8279,75.35
9/4/2023,S60,Sentosa,1.25,103.8279,77.54
10/4/2023,S60,Sentosa,1.25,103.8279,74.87
11/4/2023,S60,Sentosa,1.25,103.8279,73.99
12/4/2023,S60,Sentosa,1.25,103.8279,74.1
13/4/2023,S60,Sentosa,1.25,103.8279,75.28
14/4/2023,S60,Sentosa,1.25,103.8279,78.9
15/4/2023,S60,Sentosa,1.25,103.8279,78.37
16/4/2023,S60,Sentosa,1.25,103.8279,77.34
17/4/2023,S60,Sentosa,1.25,103.8279,74.11
18/4/2023,S60,Sentosa,1.25,103.8279,74.49
19/4/2023,S60,Sentosa,1.25,103.8279,75.95
20/4/2023,S60,Sentosa,1.25,103.8279,81.17
21/4/2023,S60,Sentosa,1.25,103.8279,78.59
22/4/2023,S60,Sentosa,1.25,103.8279,78.11
23/4/2023,S60,Sentosa,1.25,103.8279,75.32
24/4/2023,S60,Sentosa,1.25,103.8279,73.01
25/4/2023,S60,Sentosa,1.25,103.8279,77.91
26/4/2023,S60,Sentosa,1.25,103.8279,75.27
27/4/2023,S60,Sentosa,1.25,103.8279,73.62
28/4/2023,S60,Sentosa,1.25,103.8279,76.38
29/4/2023,S60,Sentosa,1.25,103.8279,78.04
30/4/2023,S60,Sentosa,1.25,103.8279,83.08
1/5/2023,S60,Sentosa,1.25,103.8279,75.51
2/5/2023,S60,Sentosa,1.25,103.8279,72.2
3/5/2023,S60,Sentosa,1.25,103.8279,73.04
4/5/2023,S60,Sentosa,1.25,103.8279,75.16
5/5/2023,S60,Sentosa,1.25,103.8279,75.76
6/5/2023,S60,Sentosa,1.25,103.8279,77.37
7/5/2023,S60,Sentosa,1.25,103.8279,78.41
8/5/2023,S60,Sentosa,1.25,103.8279,69.02
9/5/2023,S60,Sentosa,1.25,103.8279,68.6
10/5/2023,S60,Sentosa,1.25,103.8279,71.59
11/5/2023,S60,Sentosa,1.25,103.8279,74.97
12/5/2023,S60,Sentosa,1.25,103.8279,71.68
13/5/2023,S60,Sentosa,1.25,103.8279,74.12
14/5/2023,S60,Sentosa,1.25,103.8279,72.9
15/5/2023,S60,Sentosa,1.25,103.8279,75.95
16/5/2023,S60,Sentosa,1.25,103.8279,82.08
17/5/2023,S60,Sentosa,1.25,103.8279,78.39
18/5/2023,S60,Sentosa,1.25,103.8279,72.73
19/5/2023,S60,Sentosa,1.25,103.8279,75.9
20/5/2023,S60,Sentosa,1.25,103.8279,73.42
21/5/2023,S60,Sentosa,1.25,103.8279,83.29
22/5/2023,S60,Sentosa,1.25,103.8279,73.47
23/5/2023,S60,Sentosa,1.25,103.8279,75.14
24/5/2023,S60,Sentosa,1.25,103.8279,71.02
